iteration,t_sec,phase,policy,war_observed,tmax_current,error_e_t,integral_term,proportional_term,tau_iter_ms,hardware_label,K,workload,spectral_radius
110,3.3,stationary,Static_Tmax,0.804851,0.020936,-0.004851,0.0,0.0,30.0,single_a6000,4,step,N/A
111,3.33,stationary,PI_adaptive,0.805565,0.020955,-0.005565,0.0,-7e-06,30.0,single_a6000,4,step,0.998494
111,3.33,stationary,Static_Tmax,0.778313,0.020936,0.021687,0.0,0.0,30.0,single_a6000,4,step,N/A
112,3.36,stationary,PI_adaptive,0.80332,0.020951,-0.00332,0.0,-4e-06,30.0,single_a6000,4,step,0.998494
112,3.36,stationary,Static_Tmax,0.804565,0.020936,-0.004565,0.0,0.0,30.0,single_a6000,4,step,N/A
113,3.39,stationary,PI_adaptive,0.851549,0.020933,-0.051549,-0.0,-6.2e-05,30.0,single_a6000,4,step,0.998494
113,3.39,stationary,Static_Tmax,0.837538,0.020936,-0.037538,0.0,0.0,30.0,single_a6000,4,step,N/A
114,3.42,stationary,PI_adaptive,0.782708,0.020951,0.017292,0.0,2.1e-05,30.0,single_a6000,4,step,0.998494
114,3.42,stationary,Static_Tmax,0.794253,0.020936,0.005747,0.0,0.0,30.0,single_a6000,4,step,N/A
115,3.45,stationary,PI_adaptive,0.771929,0.020969,0.028071,0.0,3.4e-05,30.0,single_a6000,4,step,0.998494
115,3.45,stationary,Static_Tmax,0.788187,0.020936,0.011813,0.0,0.0,30.0,single_a6000,4,step,N/A
116,3.48,stationary,PI_adaptive,0.808931,0.020959,-0.008931,0.0,-1.1e-05,30.0,single_a6000,4,step,0.998494
116,3.48,stationary,Static_Tmax,0.824118,0.020936,-0.024118,0.0,0.0,30.0,single_a6000,4,step,N/A
117,3.51,stationary,PI_adaptive,0.787192,0.020974,0.012808,0.0,1.5e-05,30.0,single_a6000,4,step,0.998494
117,3.51,stationary,Static_Tmax,0.786918,0.020936,0.013082,0.0,0.0,30.0,single_a6000,4,step,N/A
118,3.54,stationary,PI_adaptive,0.760048,0.020992,0.039952,0.0,4.8e-05,30.0,single_a6000,4,step,0.998494
118,3.54,stationary,Static_Tmax,0.796747,0.020936,0.003253,0.0,0.0,30.0,single_a6000,4,step,N/A
119,3.57,stationary,PI_adaptive,0.783164,0.02101,0.016836,0.0,2e-05,30.0,single_a6000,4,step,0.998494
119,3.57,stationary,Static_Tmax,0.789412,0.020936,0.010588,0.0,0.0,30.0,single_a6000,4,step,N/A
120,3.6,stationary,PI_adaptive,0.78829,0.021025,0.01171,0.0,1.4e-05,30.0,single_a6000,4,step,0.998494
120,3.6,stationary,Static_Tmax,0.798115,0.020936,0.001885,0.0,0.0,30.0,single_a6000,4,step,N/A
121,3.63,stationary,PI_adaptive,0.771782,0.021043,0.028218,0.0,3.4e-05,30.0,single_a6000,4,step,0.998494
121,3.63,stationary,Static_Tmax,0.77066,0.020936,0.02934,0.0,0.0,30.0,single_a6000,4,step,N/A
122,3.66,stationary,PI_adaptive,0.850929,0.021025,-0.050929,0.0,-6.2e-05,30.0,single_a6000,4,step,0.998494
122,3.66,stationary,Static_Tmax,0.774252,0.020936,0.025748,0.0,0.0,30.0,single_a6000,4,step,N/A
123,3.69,stationary,PI_adaptive,0.78503,0.021043,0.01497,0.0,1.8e-05,30.0,single_a6000,4,step,0.998494
123,3.69,stationary,Static_Tmax,0.836739,0.020936,-0.036739,0.0,0.0,30.0,single_a6000,4,step,N/A
124,3.72,stationary,PI_adaptive,0.866469,0.021025,-0.066469,0.0,-8e-05,30.0,single_a6000,4,step,0.998494
124,3.72,stationary,Static_Tmax,0.776569,0.020936,0.023431,0.0,0.0,30.0,single_a6000,4,step,N/A
125,3.75,stationary,PI_adaptive,0.799618,0.021026,0.000382,0.0,0.0,30.0,single_a6000,4,step,0.998494
125,3.75,stationary,Static_Tmax,0.806832,0.020936,-0.006832,0.0,0.0,30.0,single_a6000,4,step,N/A
126,3.78,stationary,PI_adaptive,0.841597,0.021008,-0.041597,-0.0,-5e-05,30.0,single_a6000,4,step,0.998494
126,3.78,stationary,Static_Tmax,0.780264,0.020936,0.019736,0.0,0.0,30.0,single_a6000,4,step,N/A
127,3.81,stationary,PI_adaptive,0.80072,0.021007,-0.00072,-0.0,-1e-06,30.0,single_a6000,4,step,0.998494
127,3.81,stationary,Static_Tmax,0.815547,0.020936,-0.015547,0.0,0.0,30.0,single_a6000,4,step,N/A
128,3.84,stationary,PI_adaptive,0.814252,0.02099,-0.014252,-0.0,-1.7e-05,30.0,single_a6000,4,step,0.998494
128,3.84,stationary,Static_Tmax,0.792478,0.020936,0.007522,0.0,0.0,30.0,single_a6000,4,step,N/A
129,3.87,stationary,PI_adaptive,0.801536,0.020988,-0.001536,-0.0,-2e-06,30.0,single_a6000,4,step,0.998494
129,3.87,stationary,Static_Tmax,0.772503,0.020936,0.027497,0.0,0.0,30.0,single_a6000,4,step,N/A
130,3.9,stationary,PI_adaptive,0.7993,0.020989,0.0007,-0.0,1e-06,30.0,single_a6000,4,step,0.998494
130,3.9,stationary,Static_Tmax,0.794673,0.020936,0.005327,0.0,0.0,30.0,single_a6000,4,step,N/A
131,3.93,stationary,PI_adaptive,0.808769,0.020978,-0.008769,-0.0,-1.1e-05,30.0,single_a6000,4,step,0.998494
131,3.93,stationary,Static_Tmax,0.788894,0.020936,0.011106,0.0,0.0,30.0,single_a6000,4,step,N/A
132,3.96,stationary,PI_adaptive,0.812723,0.020962,-0.012723,-0.0,-1.5e-05,30.0,single_a6000,4,step,0.998494
132,3.96,stationary,Static_Tmax,0.820255,0.020936,-0.020255,0.0,0.0,30.0,single_a6000,4,step,N/A
133,3.99,stationary,PI_adaptive,0.805188,0.020956,-0.005188,-0.0,-6e-06,30.0,single_a6000,4,step,0.998494
133,3.99,stationary,Static_Tmax,0.807036,0.020936,-0.007036,0.0,0.0,30.0,single_a6000,4,step,N/A
134,4.02,stationary,PI_adaptive,0.802641,0.020953,-0.002641,-0.0,-3e-06,30.0,single_a6000,4,step,0.998494
134,4.02,stationary,Static_Tmax,0.800002,0.020936,-2e-06,0.0,0.0,30.0,single_a6000,4,step,N/A
135,4.05,stationary,PI_adaptive,0.786887,0.020969,0.013113,-0.0,1.6e-05,30.0,single_a6000,4,step,0.998494
135,4.05,stationary,Static_Tmax,0.806331,0.020936,-0.006331,0.0,0.0,30.0,single_a6000,4,step,N/A
136,4.08,stationary,PI_adaptive,0.800613,0.020968,-0.000613,-0.0,-1e-06,30.0,single_a6000,4,step,0.998494
136,4.08,stationary,Static_Tmax,0.841864,0.020936,-0.041864,0.0,0.0,30.0,single_a6000,4,step,N/A
137,4.11,stationary,PI_adaptive,0.833961,0.02095,-0.033961,-0.0,-4.1e-05,30.0,single_a6000,4,step,0.998494
137,4.11,stationary,Static_Tmax,0.807718,0.020936,-0.007718,0.0,0.0,30.0,single_a6000,4,step,N/A
138,4.14,stationary,PI_adaptive,0.785804,0.020967,0.014196,-0.0,1.7e-05,30.0,single_a6000,4,step,0.998494
138,4.14,stationary,Static_Tmax,0.777752,0.020936,0.022248,0.0,0.0,30.0,single_a6000,4,step,N/A
139,4.17,stationary,PI_adaptive,0.826228,0.020948,-0.026228,-0.0,-3.2e-05,30.0,single_a6000,4,step,0.998494
139,4.17,stationary,Static_Tmax,0.805256,0.020936,-0.005256,0.0,0.0,30.0,single_a6000,4,step,N/A
140,4.2,stationary,PI_adaptive,0.810577,0.020935,-0.010577,-0.0,-1.3e-05,30.0,single_a6000,4,step,0.998494
140,4.2,stationary,Static_Tmax,0.765109,0.020936,0.034891,0.0,0.0,30.0,single_a6000,4,step,N/A
141,4.23,stationary,PI_adaptive,0.818498,0.020917,-0.018498,-0.0,-2.2e-05,30.0,single_a6000,4,step,0.998494
141,4.23,stationary,Static_Tmax,0.809089,0.020936,-0.009089,0.0,0.0,30.0,single_a6000,4,step,N/A
142,4.26,stationary,PI_adaptive,0.776294,0.020935,0.023706,-0.0,2.9e-05,30.0,single_a6000,4,step,0.998494
142,4.26,stationary,Static_Tmax,0.79057,0.020936,0.00943,0.0,0.0,30.0,single_a6000,4,step,N/A
143,4.29,stationary,PI_adaptive,0.805193,0.020929,-0.005193,-0.0,-6e-06,30.0,single_a6000,4,step,0.998494
143,4.29,stationary,Static_Tmax,0.80105,0.020936,-0.00105,0.0,0.0,30.0,single_a6000,4,step,N/A
144,4.32,stationary,PI_adaptive,0.793563,0.020936,0.006437,-0.0,8e-06,30.0,single_a6000,4,step,0.998494
144,4.32,stationary,Static_Tmax,0.797931,0.020936,0.002069,0.0,0.0,30.0,single_a6000,4,step,N/A
145,4.35,stationary,PI_adaptive,0.79497,0.020942,0.00503,-0.0,6e-06,30.0,single_a6000,4,step,0.998494
145,4.35,stationary,Static_Tmax,0.803052,0.020936,-0.003052,0.0,0.0,30.0,single_a6000,4,step,N/A
146,4.38,stationary,PI_adaptive,0.829907,0.020924,-0.029907,-0.0,-3.6e-05,30.0,single_a6000,4,step,0.998494
146,4.38,stationary,Static_Tmax,0.748667,0.020936,0.051333,0.0,0.0,30.0,single_a6000,4,step,N/A
147,4.41,stationary,PI_adaptive,0.794296,0.020931,0.005704,-0.0,7e-06,30.0,single_a6000,4,step,0.998494
147,4.41,stationary,Static_Tmax,0.803531,0.020936,-0.003531,0.0,0.0,30.0,single_a6000,4,step,N/A
148,4.44,stationary,PI_adaptive,0.805483,0.020924,-0.005483,-0.0,-7e-06,30.0,single_a6000,4,step,0.998494
148,4.44,stationary,Static_Tmax,0.792562,0.020936,0.007438,0.0,0.0,30.0,single_a6000,4,step,N/A
149,4.47,stationary,PI_adaptive,0.763886,0.020942,0.036114,-0.0,4.4e-05,30.0,single_a6000,4,step,0.998494
149,4.47,stationary,Static_Tmax,0.806561,0.020936,-0.006561,0.0,0.0,30.0,single_a6000,4,step,N/A
150,4.5,stationary,PI_adaptive,0.834983,0.020923,-0.034983,-0.0,-4.2e-05,30.0,single_a6000,4,step,0.998494
150,4.5,stationary,Static_Tmax,0.769323,0.020936,0.030677,0.0,0.0,30.0,single_a6000,4,step,N/A
151,4.53,stationary,PI_adaptive,0.816268,0.020905,-0.016268,-0.0,-2e-05,30.0,single_a6000,4,step,0.998494
151,4.53,stationary,Static_Tmax,0.79343,0.020936,0.00657,0.0,0.0,30.0,single_a6000,4,step,N/A
152,4.56,stationary,PI_adaptive,0.796311,0.020909,0.003689,-0.0,4e-06,30.0,single_a6000,4,step,0.998494
152,4.56,stationary,Static_Tmax,0.778943,0.020936,0.021057,0.0,0.0,30.0,single_a6000,4,step,N/A
153,4.59,stationary,PI_adaptive,0.791185,0.02092,0.008815,-0.0,1.1e-05,30.0,single_a6000,4,step,0.998494
153,4.59,stationary,Static_Tmax,0.826002,0.020936,-0.026002,0.0,0.0,30.0,single_a6000,4,step,N/A
154,4.62,stationary,PI_adaptive,0.810357,0.020907,-0.010357,-0.0,-1.3e-05,30.0,single_a6000,4,step,0.998494
154,4.62,stationary,Static_Tmax,0.834647,0.020936,-0.034647,0.0,0.0,30.0,single_a6000,4,step,N/A
155,4.65,stationary,PI_adaptive,0.821237,0.020889,-0.021237,-0.0,-2.6e-05,30.0,single_a6000,4,step,0.998494
155,4.65,stationary,Static_Tmax,0.808782,0.020936,-0.008782,0.0,0.0,30.0,single_a6000,4,step,N/A
156,4.68,stationary,PI_adaptive,0.831104,0.02087,-0.031104,-0.0,-3.8e-05,30.0,single_a6000,4,step,0.998494
156,4.68,stationary,Static_Tmax,0.808781,0.020936,-0.008781,0.0,0.0,30.0,single_a6000,4,step,N/A
157,4.71,stationary,PI_adaptive,0.81131,0.020856,-0.01131,-0.0,-1.4e-05,30.0,single_a6000,4,step,0.998494
157,4.71,stationary,Static_Tmax,0.794069,0.020936,0.005931,0.0,0.0,30.0,single_a6000,4,step,N/A
158,4.74,stationary,PI_adaptive,0.794949,0.020862,0.005051,-0.0,6e-06,30.0,single_a6000,4,step,0.998494
158,4.74,stationary,Static_Tmax,0.786052,0.020936,0.013948,0.0,0.0,30.0,single_a6000,4,step,N/A
159,4.77,stationary,PI_adaptive,0.813875,0.020845,-0.013875,-0.0,-1.7e-05,30.0,single_a6000,4,step,0.998494
159,4.77,stationary,Static_Tmax,0.776435,0.020936,0.023565,0.0,0.0,30.0,single_a6000,4,step,N/A
160,4.8,stationary,PI_adaptive,0.808344,0.020834,-0.008344,-0.0,-1e-05,30.0,single_a6000,4,step,0.998494
160,4.8,stationary,Static_Tmax,0.796188,0.020936,0.003812,0.0,0.0,30.0,single_a6000,4,step,N/A
161,4.83,stationary,PI_adaptive,0.815272,0.020816,-0.015272,-0.0,-1.8e-05,30.0,single_a6000,4,step,0.998494
161,4.83,stationary,Static_Tmax,0.815018,0.020936,-0.015018,0.0,0.0,30.0,single_a6000,4,step,N/A
162,4.86,stationary,PI_adaptive,0.826757,0.020797,-0.026757,-0.0,-3.2e-05,30.0,single_a6000,4,step,0.998494
162,4.86,stationary,Static_Tmax,0.814616,0.020936,-0.014616,0.0,0.0,30.0,single_a6000,4,step,N/A
163,4.89,stationary,PI_adaptive,0.75739,0.020815,0.04261,-0.0,5.2e-05,30.0,single_a6000,4,step,0.998494
163,4.89,stationary,Static_Tmax,0.798662,0.020936,0.001338,0.0,0.0,30.0,single_a6000,4,step,N/A
164,4.92,stationary,PI_adaptive,0.766835,0.020833,0.033165,-0.0,4e-05,30.0,single_a6000,4,step,0.998494
164,4.92,stationary,Static_Tmax,0.789635,0.020936,0.010365,0.0,0.0,30.0,single_a6000,4,step,N/A
165,4.95,stationary,PI_adaptive,0.821943,0.020814,-0.021943,-0.0,-2.7e-05,30.0,single_a6000,4,step,0.998494
165,4.95,stationary,Static_Tmax,0.812751,0.020936,-0.012751,0.0,0.0,30.0,single_a6000,4,step,N/A
166,4.98,stationary,PI_adaptive,0.77624,0.020832,0.02376,-0.0,2.9e-05,30.0,single_a6000,4,step,0.998494
166,4.98,stationary,Static_Tmax,0.779726,0.020936,0.020274,0.0,0.0,30.0,single_a6000,4,step,N/A
167,5.01,stationary,PI_adaptive,0.792318,0.020841,0.007682,-0.0,9e-06,30.0,single_a6000,4,step,0.998494
167,5.01,stationary,Static_Tmax,0.775669,0.020936,0.024331,0.0,0.0,30.0,single_a6000,4,step,N/A
168,5.04,stationary,PI_adaptive,0.778969,0.020859,0.021031,-0.0,2.5e-05,30.0,single_a6000,4,step,0.998494
168,5.04,stationary,Static_Tmax,0.806241,0.020936,-0.006241,0.0,0.0,30.0,single_a6000,4,step,N/A
169,5.07,stationary,PI_adaptive,0.816936,0.02084,-0.016936,-0.0,-2e-05,30.0,single_a6000,4,step,0.998494
169,5.07,stationary,Static_Tmax,0.812176,0.020936,-0.012176,0.0,0.0,30.0,single_a6000,4,step,N/A
170,5.1,stationary,PI_adaptive,0.74652,0.020858,0.05348,-0.0,6.5e-05,30.0,single_a6000,4,step,0.998494
170,5.1,stationary,Static_Tmax,0.806088,0.020936,-0.006088,0.0,0.0,30.0,single_a6000,4,step,N/A
171,5.13,stationary,PI_adaptive,0.795229,0.020864,0.004771,-0.0,6e-06,30.0,single_a6000,4,step,0.998494
171,5.13,stationary,Static_Tmax,0.808278,0.020936,-0.008278,0.0,0.0,30.0,single_a6000,4,step,N/A
172,5.16,stationary,PI_adaptive,0.826563,0.020846,-0.026563,-0.0,-3.2e-05,30.0,single_a6000,4,step,0.998494
172,5.16,stationary,Static_Tmax,0.758736,0.020936,0.041264,0.0,0.0,30.0,single_a6000,4,step,N/A
173,5.19,stationary,PI_adaptive,0.780939,0.020863,0.019061,-0.0,2.3e-05,30.0,single_a6000,4,step,0.998494
173,5.19,stationary,Static_Tmax,0.811819,0.020936,-0.011819,0.0,0.0,30.0,single_a6000,4,step,N/A
174,5.22,stationary,PI_adaptive,0.76257,0.020881,0.03743,-0.0,4.5e-05,30.0,single_a6000,4,step,0.998494
174,5.22,stationary,Static_Tmax,0.82952,0.020936,-0.02952,0.0,0.0,30.0,single_a6000,4,step,N/A
175,5.25,stationary,PI_adaptive,0.803009,0.020878,-0.003009,-0.0,-4e-06,30.0,single_a6000,4,step,0.998494
175,5.25,stationary,Static_Tmax,0.816932,0.020936,-0.016932,0.0,0.0,30.0,single_a6000,4,step,N/A
176,5.28,stationary,PI_adaptive,0.783919,0.020895,0.016081,-0.0,1.9e-05,30.0,single_a6000,4,step,0.998494
176,5.28,stationary,Static_Tmax,0.816276,0.020936,-0.016276,0.0,0.0,30.0,single_a6000,4,step,N/A
177,5.31,stationary,PI_adaptive,0.818143,0.020877,-0.018143,-0.0,-2.2e-05,30.0,single_a6000,4,step,0.998494
177,5.31,stationary,Static_Tmax,0.804658,0.020936,-0.004658,0.0,0.0,30.0,single_a6000,4,step,N/A
178,5.34,stationary,PI_adaptive,0.800004,0.020877,-4e-06,-0.0,-0.0,30.0,single_a6000,4,step,0.998494
178,5.34,stationary,Static_Tmax,0.805408,0.020936,-0.005408,0.0,0.0,30.0,single_a6000,4,step,N/A
179,5.37,stationary,PI_adaptive,0.778037,0.020895,0.021963,-0.0,2.7e-05,30.0,single_a6000,4,step,0.998494
179,5.37,stationary,Static_Tmax,0.79705,0.020936,0.00295,0.0,0.0,30.0,single_a6000,4,step,N/A
180,5.4,stationary,PI_adaptive,0.79369,0.020903,0.00631,-0.0,8e-06,30.0,single_a6000,4,step,0.998494
180,5.4,stationary,Static_Tmax,0.807669,0.020936,-0.007669,0.0,0.0,30.0,single_a6000,4,step,N/A
181,5.43,stationary,PI_adaptive,0.817338,0.020884,-0.017338,-0.0,-2.1e-05,30.0,single_a6000,4,step,0.998494
181,5.43,stationary,Static_Tmax,0.77883,0.020936,0.02117,0.0,0.0,30.0,single_a6000,4,step,N/A
182,5.46,stationary,PI_adaptive,0.793389,0.020892,0.006611,-0.0,8e-06,30.0,single_a6000,4,step,0.998494
182,5.46,stationary,Static_Tmax,0.82963,0.020936,-0.02963,0.0,0.0,30.0,single_a6000,4,step,N/A
183,5.49,stationary,PI_adaptive,0.781648,0.02091,0.018352,-0.0,2.2e-05,30.0,single_a6000,4,step,0.998494
183,5.49,stationary,Static_Tmax,0.783556,0.020936,0.016444,0.0,0.0,30.0,single_a6000,4,step,N/A
184,5.52,stationary,PI_adaptive,0.801999,0.020908,-0.001999,-0.0,-2e-06,30.0,single_a6000,4,step,0.998494
184,5.52,stationary,Static_Tmax,0.816888,0.020936,-0.016888,0.0,0.0,30.0,single_a6000,4,step,N/A
185,5.55,stationary,PI_adaptive,0.797982,0.02091,0.002018,-0.0,2e-06,30.0,single_a6000,4,step,0.998494
185,5.55,stationary,Static_Tmax,0.82658,0.020936,-0.02658,0.0,0.0,30.0,single_a6000,4,step,N/A
186,5.58,stationary,PI_adaptive,0.815077,0.020892,-0.015077,-0.0,-1.8e-05,30.0,single_a6000,4,step,0.998494
186,5.58,stationary,Static_Tmax,0.816837,0.020936,-0.016837,0.0,0.0,30.0,single_a6000,4,step,N/A
187,5.61,stationary,PI_adaptive,0.807574,0.020883,-0.007574,-0.0,-9e-06,30.0,single_a6000,4,step,0.998494
187,5.61,stationary,Static_Tmax,0.846554,0.020936,-0.046554,0.0,0.0,30.0,single_a6000,4,step,N/A
188,5.64,stationary,PI_adaptive,0.791644,0.020893,0.008356,-0.0,1e-05,30.0,single_a6000,4,step,0.998494
188,5.64,stationary,Static_Tmax,0.75993,0.020936,0.04007,0.0,0.0,30.0,single_a6000,4,step,N/A
189,5.67,stationary,PI_adaptive,0.828633,0.020874,-0.028633,-0.0,-3.5e-05,30.0,single_a6000,4,step,0.998494
189,5.67,stationary,Static_Tmax,0.790847,0.020936,0.009153,0.0,0.0,30.0,single_a6000,4,step,N/A
190,5.7,stationary,PI_adaptive,0.797246,0.020878,0.002754,-0.0,3e-06,30.0,single_a6000,4,step,0.998494
190,5.7,stationary,Static_Tmax,0.826192,0.020936,-0.026192,0.0,0.0,30.0,single_a6000,4,step,N/A
191,5.73,stationary,PI_adaptive,0.763299,0.020896,0.036701,-0.0,4.4e-05,30.0,single_a6000,4,step,0.998494
191,5.73,stationary,Static_Tmax,0.774968,0.020936,0.025032,0.0,0.0,30.0,single_a6000,4,step,N/A
192,5.76,stationary,PI_adaptive,0.764756,0.020914,0.035244,-0.0,4.3e-05,30.0,single_a6000,4,step,0.998494
192,5.76,stationary,Static_Tmax,0.784118,0.020936,0.015882,0.0,0.0,30.0,single_a6000,4,step,N/A
193,5.79,stationary,PI_adaptive,0.807011,0.020905,-0.007011,-0.0,-8e-06,30.0,single_a6000,4,step,0.998494
193,5.79,stationary,Static_Tmax,0.810484,0.020936,-0.010484,0.0,0.0,30.0,single_a6000,4,step,N/A
194,5.82,stationary,PI_adaptive,0.803065,0.020901,-0.003065,-0.0,-4e-06,30.0,single_a6000,4,step,0.998494
194,5.82,stationary,Static_Tmax,0.771745,0.020936,0.028255,0.0,0.0,30.0,single_a6000,4,step,N/A
195,5.85,stationary,PI_adaptive,0.751038,0.020919,0.048962,0.0,5.9e-05,30.0,single_a6000,4,step,0.998494
195,5.85,stationary,Static_Tmax,0.801088,0.020936,-0.001088,0.0,0.0,30.0,single_a6000,4,step,N/A
196,5.88,stationary,PI_adaptive,0.789244,0.020932,0.010756,0.0,1.3e-05,30.0,single_a6000,4,step,0.998494
196,5.88,stationary,Static_Tmax,0.809188,0.020936,-0.009188,0.0,0.0,30.0,single_a6000,4,step,N/A
197,5.91,stationary,PI_adaptive,0.813755,0.020916,-0.013755,0.0,-1.7e-05,30.0,single_a6000,4,step,0.998494
197,5.91,stationary,Static_Tmax,0.802765,0.020936,-0.002765,0.0,0.0,30.0,single_a6000,4,step,N/A
198,5.94,stationary,PI_adaptive,0.813602,0.020899,-0.013602,0.0,-1.6e-05,30.0,single_a6000,4,step,0.998494
198,5.94,stationary,Static_Tmax,0.804585,0.020936,-0.004585,0.0,0.0,30.0,single_a6000,4,step,N/A
199,5.97,stationary,PI_adaptive,0.80769,0.02089,-0.00769,-0.0,-9e-06,30.0,single_a6000,4,step,0.998494
199,5.97,stationary,Static_Tmax,0.785907,0.020936,0.014093,0.0,0.0,30.0,single_a6000,4,step,N/A
200,6.0,stationary,PI_adaptive,0.792753,0.020899,0.007247,0.0,9e-06,30.0,single_a6000,4,step,0.998494
200,6.0,stationary,Static_Tmax,0.803936,0.020936,-0.003936,0.0,0.0,30.0,single_a6000,4,step,N/A
201,6.03,stationary,PI_adaptive,0.813457,0.020883,-0.013457,-0.0,-1.6e-05,30.0,single_a6000,4,step,0.998494
201,6.03,stationary,Static_Tmax,0.792126,0.020936,0.007874,0.0,0.0,30.0,single_a6000,4,step,N/A
202,6.06,stationary,PI_adaptive,0.806166,0.020875,-0.006166,-0.0,-7e-06,30.0,single_a6000,4,step,0.998494
202,6.06,stationary,Static_Tmax,0.794684,0.020936,0.005316,0.0,0.0,30.0,single_a6000,4,step,N/A
203,6.09,stationary,PI_adaptive,0.792791,0.020884,0.007209,-0.0,9e-06,30.0,single_a6000,4,step,0.998494
203,6.09,stationary,Static_Tmax,0.816591,0.020936,-0.016591,0.0,0.0,30.0,single_a6000,4,step,N/A
204,6.12,stationary,PI_adaptive,0.75598,0.020902,0.04402,0.0,5.3e-05,30.0,single_a6000,4,step,0.998494
204,6.12,stationary,Static_Tmax,0.774071,0.020936,0.025929,0.0,0.0,30.0,single_a6000,4,step,N/A
205,6.15,stationary,PI_adaptive,0.767646,0.02092,0.032354,0.0,3.9e-05,30.0,single_a6000,4,step,0.998494
205,6.15,stationary,Static_Tmax,0.753328,0.020936,0.046672,0.0,0.0,30.0,single_a6000,4,step,N/A
206,6.18,stationary,PI_adaptive,0.78517,0.020938,0.01483,0.0,1.8e-05,30.0,single_a6000,4,step,0.998494
206,6.18,stationary,Static_Tmax,0.814989,0.020936,-0.014989,0.0,0.0,30.0,single_a6000,4,step,N/A
207,6.21,stationary,PI_adaptive,0.794471,0.020945,0.005529,0.0,7e-06,30.0,single_a6000,4,step,0.998494
207,6.21,stationary,Static_Tmax,0.803956,0.020936,-0.003956,0.0,0.0,30.0,single_a6000,4,step,N/A
208,6.24,stationary,PI_adaptive,0.822494,0.020927,-0.022494,0.0,-2.7e-05,30.0,single_a6000,4,step,0.998494
208,6.24,stationary,Static_Tmax,0.826554,0.020936,-0.026554,0.0,0.0,30.0,single_a6000,4,step,N/A
209,6.27,stationary,PI_adaptive,0.79791,0.02093,0.00209,0.0,3e-06,30.0,single_a6000,4,step,0.998494
209,6.27,stationary,Static_Tmax,0.827072,0.020936,-0.027072,0.0,0.0,30.0,single_a6000,4,step,N/A
210,6.3,stationary,PI_adaptive,0.801346,0.020928,-0.001346,0.0,-2e-06,30.0,single_a6000,4,step,0.998494
210,6.3,stationary,Static_Tmax,0.783253,0.020936,0.016747,0.0,0.0,30.0,single_a6000,4,step,N/A
211,6.33,stationary,PI_adaptive,0.787496,0.020944,0.012504,0.0,1.5e-05,30.0,single_a6000,4,step,0.998494
211,6.33,stationary,Static_Tmax,0.77039,0.020936,0.02961,0.0,0.0,30.0,single_a6000,4,step,N/A
212,6.36,stationary,PI_adaptive,0.782829,0.020962,0.017171,0.0,2.1e-05,30.0,single_a6000,4,step,0.998494
212,6.36,stationary,Static_Tmax,0.79284,0.020936,0.00716,0.0,0.0,30.0,single_a6000,4,step,N/A
213,6.39,stationary,PI_adaptive,0.818098,0.020944,-0.018098,0.0,-2.2e-05,30.0,single_a6000,4,step,0.998494
213,6.39,stationary,Static_Tmax,0.834416,0.020936,-0.034416,0.0,0.0,30.0,single_a6000,4,step,N/A
214,6.42,stationary,PI_adaptive,0.772974,0.020962,0.027026,0.0,3.3e-05,30.0,single_a6000,4,step,0.998494
214,6.42,stationary,Static_Tmax,0.807857,0.020936,-0.007857,0.0,0.0,30.0,single_a6000,4,step,N/A
215,6.45,stationary,PI_adaptive,0.781242,0.02098,0.018758,0.0,2.3e-05,30.0,single_a6000,4,step,0.998494
215,6.45,stationary,Static_Tmax,0.809495,0.020936,-0.009495,0.0,0.0,30.0,single_a6000,4,step,N/A
216,6.48,stationary,PI_adaptive,0.800861,0.02098,-0.000861,0.0,-1e-06,30.0,single_a6000,4,step,0.998494
216,6.48,stationary,Static_Tmax,0.763383,0.020936,0.036617,0.0,0.0,30.0,single_a6000,4,step,N/A
217,6.51,stationary,PI_adaptive,0.821985,0.020962,-0.021985,0.0,-2.7e-05,30.0,single_a6000,4,step,0.998494
217,6.51,stationary,Static_Tmax,0.787901,0.020936,0.012099,0.0,0.0,30.0,single_a6000,4,step,N/A
218,6.54,stationary,PI_adaptive,0.791343,0.020972,0.008657,0.0,1e-05,30.0,single_a6000,4,step,0.998494
218,6.54,stationary,Static_Tmax,0.778606,0.020936,0.021394,0.0,0.0,30.0,single_a6000,4,step,N/A
219,6.57,stationary,PI_adaptive,0.789772,0.020985,0.010228,0.0,1.2e-05,30.0,single_a6000,4,step,0.998494
219,6.57,stationary,Static_Tmax,0.808558,0.020936,-0.008558,0.0,0.0,30.0,single_a6000,4,step,N/A
220,6.6,stationary,PI_adaptive,0.800057,0.020985,-5.7e-05,0.0,-0.0,30.0,single_a6000,4,step,0.998494
220,6.6,stationary,Static_Tmax,0.806574,0.020936,-0.006574,0.0,0.0,30.0,single_a6000,4,step,N/A
221,6.63,stationary,PI_adaptive,0.811092,0.020972,-0.011092,0.0,-1.3e-05,30.0,single_a6000,4,step,0.998494
221,6.63,stationary,Static_Tmax,0.826414,0.020936,-0.026414,0.0,0.0,30.0,single_a6000,4,step,N/A
